Time,Node,InInterests,InData,InNacks,InSatisfiedInterests,InTimedOutInterests,OutInterests,OutData,OutNacks,OutSatisfiedInterests,OutTimedOutInterests,Label,interest_rate,data_rate,satisfaction_ratio,timeout_ratio,nack_ratio,pit_estimate
1230.0,Node_2,1570,17,49,17,1504,1570,17,49,17,1504,Pulsing_IFA,1570,17,0.010828025470810174,0.9579617828293236,0.031210191062923442,7119.264065266085
1231.0,Node_3,694,36,59,36,599,694,36,59,36,599,Distributed_IFA,694,36,0.051873198772517004,0.863112390687158,0.08501440909940287,2835.3983854161324
1232.0,Node_8,19,18,38,18,0,19,18,38,18,0,Pulsing_IFA,19,18,0.9473683711911383,0.0,1.9999998947368476,0.0
1233.0,Node_8,459,40,25,40,394,459,40,25,40,394,Distributed_IFA,459,40,0.08714596930905018,0.8583877976941442,0.05446623081815636,1865.0199716691263
1234.0,Node_7,75,72,0,72,3,75,72,0,72,3,Normal,75,72,0.9599999872000002,0.03999999946666667,0.0,14.200659524355974
1235.0,Node_2,128,124,4,124,0,128,124,4,124,0,Normal,128,124,0.9687499924316407,0.0,0.03124999975585938,0.0
1236.0,Node_9,754,58,57,58,639,754,58,57,58,639,Distributed_IFA,754,58,0.07692307682105692,0.8474801049768168,0.0755968168758663,3024.7405150061036
1237.0,Node_8,2639,5,13,5,2621,2639,5,13,5,2621,Pulsing_IFA,2639,5,0.0018946570663529152,0.9931792341821981,0.0049261083725175795,12406.643031832975
1238.0,Node_3,325,20,8,20,297,325,20,8,20,297,Slow_IFA,325,20,0.06153846134911243,0.9138461510343195,0.02461538453964497,1405.8653073303728
1239.0,Node_9,90,84,4,84,2,90,84,4,84,2,Normal,90,84,0.9333333229629631,0.022222221975308647,0.04444444395061729,9.467106370608665
1240.0,Node_3,980,50,16,50,914,980,50,16,50,914,IFA,980,50,0.05102040811120367,0.932653060272803,0.016326530595585174,4326.467655025259
1241.0,Node_5,112,107,1,107,4,112,107,1,107,4,Normal,112,107,0.9553571343271685,0.03571428539540817,0.008928571348852042,18.934212782542
1242.0,Node_8,48,45,40,45,0,48,45,40,45,0,Pulsing_IFA,48,45,0.9374999804687505,0.0,0.8333333159722226,0.0
1243.0,Node_6,13,12,7,12,0,13,12,7,12,0,Pulsing_IFA,13,12,0.9230768520710114,0.0,0.5384614970414233,0.0
1244.0,Node_1,759,25,25,25,709,759,25,25,25,709,Distributed_IFA,759,25,0.03293807637294061,0.9341238459365957,0.03293807637294061,3356.0892412489266
1245.0,Node_1,1719,22,48,22,1649,1719,22,48,22,1649,IFA,1719,22,0.012798138445143607,0.9592786498200822,0.027923211153040597,7805.6292847552595
1246.0,Node_5,170,156,5,156,9,170,156,5,156,9,Normal,170,156,0.9176470534256056,0.05294117615916955,0.029411764532871972,42.60197889049443
1247.0,Node_6,101,94,1,94,6,101,94,1,94,6,Normal,101,94,0.9306930600921479,0.059405940005881785,0.009900990000980298,28.401319146195025
1248.0,Node_2,67,63,5,63,0,67,63,5,63,0,Normal,67,63,0.9402984934283807,0.0,0.074626864557808,0.0
1249.0,Node_8,177,170,0,170,7,177,170,0,170,7,Normal,177,170,0.9604519719748477,0.0395480223754349,0.0,33.1348724780929
1250.0,Node_8,314,24,9,24,281,314,24,9,24,281,Slow_IFA,314,24,0.0764331207756907,0.8949044557487119,0.028662420290884012,1330.1284556136443
1251.0,Node_0,1547,39,69,39,1439,1547,39,69,39,1439,IFA,1547,39,0.025210084017317332,0.9301874589979395,0.04460245633833067,6811.583104934098
1252.0,Node_3,1328,42,47,42,1239,1328,42,47,42,1239,IFA,1328,42,0.031626506000281246,0.9329819270082966,0.035391566238409965,5864.872457340995
1253.0,Node_7,26,24,32,24,0,26,24,32,24,0,Pulsing_IFA,26,24,0.9230768875739658,0.0,1.2307691834319545,0.0
1254.0,Node_4,196,178,5,178,13,196,178,5,178,13,Normal,196,178,0.9081632606726364,0.06632653027384423,0.02551020395147855,61.53619177873161
1255.0,Node_1,489,379,14,379,96,489,379,14,379,96,Cache_Pollution,489,379,0.7750511231594046,0.1963190180034376,0.028629856792167983,454.42110990905275
1256.0,Node_3,32,29,43,29,0,32,29,43,29,0,Pulsing_IFA,32,29,0.9062499716796885,0.0,1.3437499580078138,0.0
1257.0,Node_0,149,136,4,136,9,149,136,4,136,9,Normal,149,136,0.9127516717264988,0.060402684158371245,0.026845637403720556,42.60197885517499
1258.0,Node_6,456,72,59,72,325,456,72,59,72,325,Distributed_IFA,456,72,0.15789473649584487,0.7127192966826331,0.12938596462853955,1538.4047989435999
1259.0,Node_9,187,179,0,179,8,187,179,0,179,8,Normal,187,179,0.9572192462180789,0.04278074843432755,0.0,37.86842570068999
1260.0,Node_5,71,69,4,69,0,71,69,4,69,0,Normal,71,69,0.9718309722277328,0.0,0.056338027375520745,0.0
1261.0,Node_5,116,111,0,111,5,116,111,0,111,5,Normal,116,111,0.9568965434750298,0.043103447904280626,0.0,23.667765985464374
1262.0,Node_0,63,61,5,61,0,63,61,5,61,0,Normal,63,61,0.9682539528848579,0.0,0.07936507810531622,0.0
1263.0,Node_2,24,23,19,23,0,24,23,19,23,0,Pulsing_IFA,24,23,0.9583332934027794,0.0,0.7916666336805569,0.0
1264.0,Node_4,403,54,57,54,292,403,54,57,54,292,Distributed_IFA,403,54,0.1339950368883498,0.7245657550258914,0.1414392056043692,1382.1975420368447
1265.0,Node_6,1484,19,47,19,1418,1484,19,47,19,1418,IFA,1484,19,0.012803234492720191,0.9555256058251175,0.031671159008307845,6712.178486818272
1266.0,Node_4,1121,24,44,24,1053,1121,24,44,24,1053,IFA,1121,24,0.021409455823898787,0.9393398742735594,0.03925066901048111,4984.431555061618
1267.0,Node_7,92,89,0,89,3,92,89,0,89,3,Normal,92,89,0.9673912938327034,0.032608695297731576,0.0,14.200659559343109
1268.0,Node_3,1393,48,47,48,1298,1393,48,47,48,1298,IFA,1393,48,0.03445800428251399,0.9318018658063159,0.03374012919329495,6144.152098382644
1269.0,Node_4,110,99,0,99,11,110,99,0,99,11,Normal,110,99,0.8999999918181819,0.0999999990909091,0.0,52.06908514353773
1270.0,Node_0,191,172,2,172,17,191,172,2,172,17,Normal,191,172,0.9005235554946411,0.08900523513609825,0.010471204133658617,80.47040462297824
1271.0,Node_6,756,44,49,44,663,756,44,49,44,663,Distributed_IFA,756,44,0.058201058124072676,0.8769841258240951,0.06481481472908093,3138.3457925760295
1272.0,Node_8,135,127,2,127,6,135,127,2,127,6,Normal,135,127,0.9407407337722908,0.04444444411522634,0.014814814705075447,28.401319217016063
1273.0,Node_9,136,128,2,128,6,136,128,2,128,6,Normal,136,128,0.9411764636678202,0.04411764673442907,0.01470588224480969,28.401319218562975
1274.0,Node_2,11,10,37,10,0,11,10,37,10,0,Pulsing_IFA,11,10,0.9090908264462886,0.0,3.363636057851268,0.0
1275.0,Node_6,284,74,16,74,194,284,74,16,74,194,Slow_IFA,284,74,0.2605633793642135,0.6830985891440191,0.05633802797064075,918.3093249189939
1276.0,Node_7,12,11,36,11,0,12,11,36,11,0,Pulsing_IFA,12,11,0.9166665902777842,0.0,2.999999750000021,0.0
1277.0,Node_4,595,501,13,501,81,595,501,13,501,81,Cache_Pollution,595,501,0.8420168053075348,0.1361344535527152,0.02184873945907775,383.4178116254491
1278.0,Node_8,395,86,8,86,301,395,86,8,86,301,Slow_IFA,395,86,0.21772151843614806,0.7620253145265182,0.02025316450568819,1424.7995210006222
1279.0,Node_4,51,48,3,48,0,51,48,3,48,0,Normal,51,48,0.9411764521337951,0.0,0.05882352825836219,0.0
1280.0,Node_7,26,25,36,25,0,26,25,36,25,0,Pulsing_IFA,26,25,0.9615384245562144,0.0,1.3846153313609488,0.0
1281.0,Node_5,661,79,29,79,553,661,79,29,79,553,Distributed_IFA,661,79,0.11951588484188218,0.8366111938931752,0.04387291975208333,2617.6549365982064
1282.0,Node_4,341,45,15,45,281,341,45,15,45,281,Slow_IFA,341,45,0.13196480899717064,0.8240469184045545,0.04398826966572355,1330.1284559490523
1283.0,Node_1,348,268,12,268,68,348,268,12,268,68,Cache_Pollution,348,268,0.7701149403157617,0.19540229828907385,0.03448275852160127,321.8816192522098
1284.0,Node_2,74,67,4,67,3,74,67,4,67,3,Normal,74,67,0.9054053931701974,0.040540539992695405,0.05405405332359388,14.200659521797299
1285.0,Node_1,95,87,2,87,6,95,87,2,87,6,Normal,95,87,0.9157894640443215,0.06315789407202217,0.02105263135734072,28.401319128434952
1286.0,Node_9,577,44,55,44,478,577,44,55,44,478,Distributed_IFA,577,44,0.07625649900128856,0.8284228755139985,0.09532062375161071,2262.638443794514
1287.0,Node_2,444,56,56,56,332,444,56,56,56,332,Distributed_IFA,444,56,0.12612612584205826,0.7477477460636313,0.12612612584205826,1571.5396714430863
1288.0,Node_3,316,93,13,93,210,316,93,13,93,210,Slow_IFA,316,93,0.29430379653701333,0.6645569599222881,0.041139240376141646,994.0461768131514
1289.0,Node_2,44,41,10,41,0,44,41,10,41,0,Pulsing_IFA,44,41,0.9318181606404964,0.0,0.22727272210743815,0.0
1290.0,Node_4,98,95,2,95,1,98,95,2,95,1,Normal,98,95,0.9693877452103291,0.010204081528529781,0.020408163057059562,4.733553189597805
1291.0,Node_5,311,80,14,80,217,311,80,14,80,217,Slow_IFA,311,80,0.2572347258609816,0.6977491938979126,0.04501607702567178,1027.1810493213297
1292.0,Node_2,330,270,25,270,35,330,270,25,270,35,Cache_Pollution,330,270,0.8181818157024794,0.10606060573921029,0.07575757552800735,165.67436282443435
1293.0,Node_7,725,49,21,49,655,725,49,21,49,655,Distributed_IFA,725,49,0.06758620680332937,0.9034482746159335,0.02896551720142687,3100.477366547565
1294.0,Node_9,107,102,5,102,0,107,102,5,102,0,Normal,107,102,0.9532710191283083,0.0,0.046728971525897466,0.0
1295.0,Node_8,937,19,50,19,868,937,19,50,19,868,IFA,937,19,0.020277481301731612,0.9263607247317388,0.053361792899293714,4108.724206111673
1296.0,Node_8,192,180,3,180,9,192,180,3,180,9,Normal,192,180,0.9374999951171875,0.046874999755859376,0.015624999918619792,42.601978919208996
1297.0,Node_5,688,48,28,48,612,688,48,28,48,612,Distributed_IFA,688,48,0.06976744175905895,0.8895348824280016,0.040697674359451055,2896.9345773837517
1298.0,Node_0,305,249,12,249,44,305,249,12,249,44,Cache_Pollution,305,249,0.816393439946251,0.14426229460897608,0.03934426216608439,208.27634178469893
1299.0,Node_1,254,47,7,47,200,254,47,7,47,200,Slow_IFA,254,47,0.1850393693502387,0.7874015717031434,0.02755905500961002,946.7106438526662
1300.0,Node_9,405,333,27,333,45,405,333,27,333,45,Cache_Pollution,405,333,0.8222222201920439,0.11111111083676269,0.06666666650205762,213.00989517952115
1301.0,Node_9,1771,12,55,12,1704,1771,12,55,12,1704,IFA,1771,12,0.006775832858963392,0.9621682659728016,0.031055900603582213,8065.974712826047
1302.0,Node_1,138,127,1,127,10,138,127,1,127,10,Normal,138,127,0.9202898484036968,0.07246376759084226,0.007246376759084227,47.33553203598257
1303.0,Node_6,34,33,33,33,0,34,33,33,33,0,Pulsing_IFA,34,33,0.9705882067474058,0.0,0.9705882067474058,0.0
1304.0,Node_5,1837,13,45,13,1779,1837,13,45,13,1779,IFA,1837,13,0.007076755575897247,0.9684267822708618,0.024496461608875086,8420.991205638873
1305.0,Node_0,122,111,1,111,10,122,111,1,111,10,Normal,122,111,0.9098360581160979,0.08196721244289171,0.008196721244289171,47.33553199099752
1306.0,Node_4,120,116,1,116,3,120,116,1,116,3,Normal,120,116,0.9666666586111112,0.024999999791666668,0.00833333326388889,14.200659595359273
1307.0,Node_6,108,107,1,107,0,108,107,1,107,0,Normal,108,107,0.9907407315672154,0.0,0.009259259173525379,0.0
1308.0,Node_9,518,416,13,416,89,518,416,13,416,89,Cache_Pollution,518,416,0.8030888015384386,0.17181467148298327,0.025096525048076208,421.28623735974986
1309.0,Node_3,376,20,17,20,339,376,20,17,20,339,Slow_IFA,376,20,0.0531914892202354,0.90159574228299,0.04521276583720009,1604.674543380134
1310.0,Node_5,63,57,1,57,5,63,57,1,57,5,Normal,63,57,0.904761890400605,0.07936507810531622,0.015873015621063243,23.667765813818015
1311.0,Node_6,20,19,29,19,0,20,19,29,19,0,Pulsing_IFA,20,19,0.9499999525000024,0.0,1.4499999275000035,0.0
1312.0,Node_7,76,69,4,69,3,76,69,4,69,3,Normal,76,69,0.9078947248961221,0.03947368369113574,0.052631578254847655,14.200659526847318
1313.0,Node_3,138,134,0,134,4,138,134,0,134,4,Normal,138,134,0.9710144857172863,0.028985507036336906,0.0,18.934212814393028
1314.0,Node_3,160,148,2,148,10,160,148,2,148,10,Normal,160,148,0.92499999421875,0.062499999609375,0.012499999921875001,47.335532083146596
1315.0,Node_5,102,93,5,93,4,102,93,5,93,4,Normal,102,93,0.9117646969434834,0.0392156858900423,0.04901960736255287,18.934212765967935
1316.0,Node_5,667,68,54,68,545,667,68,54,68,545,Distributed_IFA,667,68,0.10194902533440926,0.8170914530478389,0.08095952011850147,2579.7865107874095
1317.0,Node_7,156,147,1,147,8,156,147,1,147,8,Normal,156,147,0.9423076862672585,0.05128205095332019,0.006410256369165024,37.86842566044862
1318.0,Node_8,147,136,4,136,7,147,136,4,136,7,Normal,147,136,0.925170061733537,0.047619047295108526,0.02721088416863344,33.134872439888284
1319.0,Node_2,1959,28,84,28,1847,1959,28,84,28,1847,IFA,1959,28,0.014293006628742722,0.9428279729745646,0.042879019886228165,8742.872825937204
1320.0,Node_7,2598,16,39,16,2543,2598,16,39,16,2543,Pulsing_IFA,2598,16,0.006158583523418559,0.9788298687533373,0.015011547338332739,12037.42587934475
1321.0,Node_5,380,322,12,322,46,380,322,12,322,46,Cache_Pollution,380,322,0.8473684188227147,0.12105263126038782,0.03157894728531856,217.74344837036185
1322.0,Node_6,571,404,17,404,150,571,404,17,404,150,Cache_Pollution,571,404,0.7075306467468815,0.2626970223070105,0.02977232919479452,710.0329844414148
1323.0,Node_6,47,42,42,42,0,47,42,42,42,0,Pulsing_IFA,47,42,0.8936170022634681,0.0,0.8936170022634681,0.0
1324.0,Node_3,434,307,14,307,113,434,307,14,307,113,Cache_Pollution,434,307,0.7073732702595086,0.26036866299454225,0.032258064441801695,534.8915146501596
1325.0,Node_9,91,85,2,85,4,91,85,2,85,4,Normal,91,85,0.9340659238014734,0.04395604347301051,0.021978021736505256,18.934212743529198
1326.0,Node_0,326,42,11,42,273,326,42,11,42,273,Slow_IFA,326,42,0.12883435543302346,0.8374233103146524,0.03374233118483948,1292.2600299825394
1327.0,Node_2,479,35,47,35,397,479,35,47,35,397,Distributed_IFA,479,35,0.07306889337563906,0.8288100191465344,0.09812108539014387,1879.2206315228325
1328.0,Node_7,1911,19,23,19,1869,1911,19,23,19,1869,IFA,1911,19,0.009942438508664343,0.9780219775101925,0.012035583457856837,8847.010997004398
1329.0,Node_5,635,46,46,46,543,635,46,46,46,543,Distributed_IFA,635,46,0.07244094476780953,0.8551181088895777,0.07244094476780953,2570.319404131609
1330.0,Node_0,1026,28,37,28,961,1026,28,37,28,961,IFA,1026,28,0.02729044831648104,0.9366471725763672,0.03606237813249281,4548.944657187622
1331.0,Node_9,498,48,34,48,416,498,48,34,48,416,Distributed_IFA,498,48,0.09638554197512944,0.8353413637844551,0.06827309223238336,1969.1581430120043
1332.0,Node_2,112,102,5,102,5,112,102,5,102,5,Normal,112,102,0.9107142775829082,0.04464285674426021,0.04464285674426021,23.6677659781775
1333.0,Node_9,152,139,3,139,10,152,139,3,139,10,Normal,152,139,0.9144736781942522,0.06578947325138504,0.019736841975415514,47.3355320675757
1334.0,Node_4,2662,6,25,6,2631,2662,6,25,6,2631,Pulsing_IFA,2662,6,0.0022539444018580225,0.9883546202147429,0.00939143500774176,12453.978564234807
1335.0,Node_1,122,116,5,116,1,122,116,5,116,1,Normal,122,116,0.9508196643375437,0.008196721244289171,0.040983606221445854,4.7335531990997515
1336.0,Node_0,1630,21,75,21,1534,1630,21,75,21,1534,IFA,1630,21,0.012883435574918136,0.9411042939011629,0.04601226991042192,7261.270662482862
1337.0,Node_2,54,53,1,53,0,54,53,1,53,0,Normal,54,53,0.9814814633058989,0.0,0.018518518175582997,0.0
1338.0,Node_9,161,149,4,149,8,161,149,4,149,8,Normal,161,149,0.9254658327610819,0.04968944068515876,0.02484472034257938,37.86842566798733
1339.0,Node_8,70,67,3,67,0,70,67,3,67,0,Normal,70,67,0.9571428434693879,0.0,0.04285714224489797,0.0
1340.0,Node_2,145,137,0,137,8,145,137,0,137,8,Normal,145,137,0.9448275796908443,0.055172413412604045,0.0,37.86842564203339
1341.0,Node_6,700,56,29,56,615,700,56,29,56,615,Distributed_IFA,700,56,0.07999999988571428,0.8785714273163265,0.041428571369387754,2911.1352371493463
1342.0,Node_7,75,74,5,74,0,75,74,5,74,0,Normal,75,74,0.9866666535111113,0.0,0.06666666577777779,0.0
1343.0,Node_5,389,62,11,62,316,389,62,11,62,316,Slow_IFA,389,62,0.15938303300929813,0.8123393295312614,0.02827763488874644,1495.8028193309488
1344.0,Node_9,165,163,0,163,2,165,163,0,163,2,Normal,165,163,0.9878787818916438,0.01212121204775023,0.0,9.467106418422333
1345.0,Node_5,554,48,42,48,464,554,48,42,48,464,Distributed_IFA,554,48,0.08664259912158376,0.8375451248419763,0.07581227423138578,2196.368698420742
1346.0,Node_5,173,163,0,163,10,173,163,0,163,10,Normal,173,163,0.9421965263456848,0.057803467873968395,0.0,47.33553210537789
1347.0,Node_3,86,84,3,84,0,86,84,3,84,0,Normal,86,84,0.9767441746890213,0.0,0.0348837205246079,0.0
1348.0,Node_3,10,9,36,9,0,10,9,36,9,0,Pulsing_IFA,10,9,0.8999999100000091,0.0,3.5999996400000365,0.0
1349.0,Node_9,174,167,0,167,7,174,167,0,167,7,Normal,174,167,0.9597701094266086,0.04022988482626503,0.0,33.13487247486527
1350.0,Node_0,99,92,4,92,3,99,92,4,92,3,Normal,99,92,0.9292929199061322,0.030303029996939092,0.04040403999591879,14.200659570257097
1351.0,Node_6,122,121,5,121,0,122,121,5,121,0,Normal,122,121,0.9918032705589896,0.0,0.040983606221445854,0.0
1352.0,Node_4,57,51,2,51,4,57,51,2,51,4,Normal,57,51,0.8947368264081259,0.07017543736534321,0.035087718682671604,18.934212619418304
1353.0,Node_7,58,55,2,55,1,58,55,2,55,1,Normal,58,55,0.9482758457193821,0.017241379013079674,0.03448275802615935,4.733553156286383
1354.0,Node_0,372,89,13,89,270,372,89,13,89,270,Slow_IFA,372,89,0.23924731118481907,0.7258064496618106,0.03494623646519829,1278.0593707971857
1355.0,Node_3,281,92,16,92,173,281,92,16,92,173,Slow_IFA,281,92,0.32740213406618457,0.6156583607983688,0.05693950157672775,818.9047072423389
1356.0,Node_0,36,35,19,35,0,36,35,19,35,0,Pulsing_IFA,36,35,0.9722221952160502,0.0,0.5277777631172844,0.0
1357.0,Node_9,290,55,12,55,223,290,55,12,55,223,Slow_IFA,290,55,0.18965517175980975,0.7689655145897741,0.04137931020214031,1055.5823684116199
1358.0,Node_9,95,91,0,91,4,95,91,0,91,4,Normal,95,91,0.9578947267590029,0.04210526271468144,0.0,18.934212752289966
1359.0,Node_5,385,316,12,316,57,385,316,12,316,57,Cache_Pollution,385,316,0.8207792186473267,0.14805194766739754,0.031168831087873165,269.8125338594522
1360.0,Node_3,299,49,19,49,231,299,49,19,49,231,Slow_IFA,299,49,0.16387959811411507,0.7725752482522567,0.06354515028914666,1093.4507942977277
1361.0,Node_6,1554,35,25,35,1494,1554,35,25,35,1494,IFA,1554,35,0.022522522508029264,0.9613899607713062,0.01608751607716376,7071.928532870864
1362.0,Node_8,67,64,0,64,3,67,64,0,64,3,Normal,67,64,0.9552238663399424,0.044776118734684796,0.0,14.20065950174796
1363.0,Node_6,362,55,8,55,299,362,55,8,55,299,Slow_IFA,362,55,0.1519337012377522,0.8259668485470529,0.022099447452763956,1415.332414222153
1364.0,Node_0,142,140,5,140,0,142,140,5,140,0,Normal,142,140,0.9859154860146797,0.0,0.03521126735766713,0.0
1365.0,Node_4,163,157,2,157,4,163,157,2,157,4,Normal,163,157,0.9631901781399376,0.024539877150062103,0.012269938575031052,18.934212835436654
1366.0,Node_7,763,79,57,79,627,763,79,57,79,627,Distributed_IFA,763,79,0.10353866303599127,0.8217562243489434,0.0747051113044494,2967.9378762730767
1367.0,Node_9,49,46,20,46,0,49,46,20,46,0,Pulsing_IFA,49,46,0.9387754910453981,0.0,0.4081632569762601,0.0
1368.0,Node_7,169,164,4,164,1,169,164,4,164,1,Normal,169,164,0.9704141954413361,0.00591715972830083,0.02366863891320332,4.733553209890177
1369.0,Node_8,1521,16,40,16,1465,1521,16,40,16,1465,IFA,1521,16,0.010519395127863644,0.9631821163950149,0.02629848781965911,6934.655488963299
1370.0,Node_5,17,16,33,16,0,17,16,33,16,0,Pulsing_IFA,17,16,0.9411764152249167,0.0,1.9411763564013906,0.0
1371.0,Node_4,185,181,1,181,3,185,181,1,181,3,Normal,185,181,0.9783783730898467,0.016216216128560994,0.005405405376186998,14.200659636937779
1372.0,Node_1,68,61,2,61,5,68,61,2,61,5,Normal,68,61,0.8970588103373704,0.07352941068339103,0.02941176427335641,23.66776584144146
1373.0,Node_9,185,171,3,171,11,185,171,3,171,11,Normal,185,171,0.9243243193279767,0.05945945913805698,0.016216216128560994,52.06908533543853
1374.0,Node_7,304,47,19,47,238,304,47,19,47,238,Slow_IFA,304,47,0.15460526264932478,0.7828947342667937,0.062499999794407894,1126.5856669141756
1375.0,Node_2,1661,19,97,19,1545,1661,19,97,19,1545,IFA,1661,19,0.01143889222670747,0.9301625521191074,0.05839855505213813,7313.339748151548
1376.0,Node_2,102,98,3,98,1,102,98,3,98,1,Normal,102,98,0.9607843043060362,0.009803921472510574,0.02941176441753172,4.733553191491984
1377.0,Node_9,1761,25,51,25,1685,1761,25,51,25,1685,IFA,1761,25,0.01419647926507866,0.9568427024663017,0.028960817700760467,7976.037201331168
1378.0,Node_2,671,76,40,76,555,671,76,40,76,555,Distributed_IFA,671,76,0.11326378522613445,0.8271236947434818,0.05961251854007076,2627.122043118915
